0.000143,0,0,30,110,20,44,3,0,0,10,0
0.000206,1,2,48,181,32,56,4.2,1,5,10,0
0.000268,2,4,63,237,41,72,5.1,2,10,10,0
0.000245,1,2,61,243,45,81,5.5,1,15,10,0
0.000221,1,2,65,261,49,84,5.9,1,20,10,0
0.000169,0,0,56,232,46,79,5.6,0,21,10,0
0.000209,1,2,69,275,53,96,6.3,1,25,10,0
0.000215,1,2,65,254,49,102,5.9,1,30,10,0
0.000178,0,0,56,225,46,97,5.6,0,31,10,0
0.000248,1,2,72,290,56,109,6.6,1,35,10,0
0.000217,1,2,73,292,57,134,6.7,1,40,10,0
0.000217,1,2,67,259,51,116,6.1,1,43,10,0
0.000267,1,2,107,377,58,136,6.6,1,45,10,0
0.000309,2,4,103,365,59,129,6.7,2,50,10,0
0.000243,1,1,84,320,63,141,7.3,1,55,10,0
0.000223,1,1,79,297,58,143,6.8,1,60,10,0
0.000162,0,0,65,244,55,125,6.5,0,63,10,0
0.000181,0,0,74,288,64,140,7.4,0,65,10,0
0.00026,1,1,91,363,69,131,7.9,1,70,10,0
0.000223,1,1,90,352,68,117,7.8,1,75,10,0
0.000191,0,0,74,290,64,101,7.4,0,77,10,0
0.000334,1,2,161,487,72,93,8,1,80,10,0
0.00025,1,2,94,350,61,114,7.1,1,85,10,0
0.0002,1,2,82,314,56,106,6.6,1,86,10,0
0.000254,1,2,123,371,47,97,5.6,1,90,10,0
0.000241,1,2,87,290,39,82,4.8,1,93,10,0
0.000151,0,0,53,204,43,98,5.3,0,95,10,0
0.000149,0,0,52,199,42,94,5.2,0,96,10,0
0.000147,0,0,55,211,45,117,5.5,0,100,10,0
0.000132,0,0,59,225,49,128,5.9,0,105,10,0
0.000148,0,0,56,214,46,113,5.6,0,108,10,0
0.000206,1,1,67,254,46,138,5.6,2,110,10,0
0.000231,1,1,76,287,55,145,6.5,2,115,10,0
0.000177,0,0,74,279,64,155,7.4,0,120,10,0
0.000316,1,2,151,444,75,154,8.3,1,125,10,0
0.000622,4,8,218,690,79,152,8.5,3,130,10,0
0.000398,3,6,147,561,77,164,8.5,2,135,10,0
0.000468,2,4,229,608,72,171,7.9,2,140,10,0
0.000448,2,4,226,594,70,163,7.7,2,141,10,0
0.000372,2,4,162,488,66,142,7.4,2,144,10,0
0.000425,2,4,205,545,68,180,7.4,2,145,10,0
0.000276,1,2,90,330,64,177,7.4,1,150,10,0
0.000187,0,0,68,262,58,158,6.8,0,153,10,0
0.00018,0,0,75,297,65,170,7.5,0,155,10,0
0.000204,0,0,74,293,64,163,7.4,0,156,10,0
0.000193,0,0,83,335,73,182,8.3,0,160,10,0
0.000187,0,0,83,334,73,183,8.3,0,165,10,0
0.000196,0,0,88,355,78,184,8.8,0,170,10,0
0.000198,0,0,86,347,76,172,8.6,0,175,10,0
0.000191,0,0,74,294,64,140,7.4,0,179,10,0
0.00021,0,0,81,321,71,165,8.1,0,180,10,0
0.000571,3,6,282,763,70,141,7.5,2,183,10,0
0.000518,3,6,238,693,69,134,7.4,2,184,10,0
0.000461,3,6,234,720,78,147,8.3,2,185,10,0
0.000639,4,8,250,809,88,145,9.2,2,190,10,0
0.000279,1,2,115,436,79,146,8.9,1,195,10,0
0.00018,0,0,76,293,66,136,7.6,0,200,10,0
0.000151,0,0,59,221,49,104,5.9,0,204,10,0
0.000159,0,0,66,252,56,125,6.6,0,205,10,0
0.000161,0,0,60,229,50,107,6,0,208,10,0
0.000221,1,1,79,304,57,116,6.7,1,210,10,0
0.000226,1,1,77,298,55,104,6.5,1,212,10,0
0.000221,1,1,84,331,62,98,7.2,1,215,10,0
0.000178,0,0,63,243,53,90,6.3,0,220,10,0
0.000161,0,0,55,210,45,72,5.5,0,223,10,0
0.000152,0,0,53,200,43,67,5.3,0,224,10,0
0.000199,1,1,72,278,51,76,6.1,1,225,10,0
0.00015,0,0,53,196,43,66,5.3,0,230,10,0
0.000142,0,0,49,178,39,59,4.9,0,235,10,0
0.000138,0,0,43,152,33,49,4.3,0,237,10,0
0.000133,0,0,41,145,31,45,4.1,0,238,10,0
0.000144,0,0,47,169,37,66,4.7,0,240,10,0
0.000139,0,0,45,162,35,62,4.5,0,241,10,0
0.000149,0,0,47,179,37,60,4.7,0,245,10,0
0.000162,0,0,55,220,45,83,5.5,0,250,10,0
0.000167,0,0,52,199,42,87,5.2,0,255,10,0
0.00015,0,0,54,200,44,111,5.4,0,260,10,0
0.000182,0,0,57,208,47,127,5.7,0,265,10,0
0.000176,0,0,65,242,55,138,6.5,0,270,10,0
0.000205,0,0,74,284,64,144,7.4,0,275,10,0
0.00017,0,0,67,256,57,113,6.7,0,280,10,0
0.000342,1,2,169,457,58,108,6.6,1,285,10,0
0.000319,1,2,126,391,57,102,6.5,1,286,10,0
0.000284,1,2,99,378,65,109,7.4,1,290,10,0
0.000213,0,0,79,328,69,119,7.9,0,295,10,0
0.000169,0,0,66,257,56,103,6.6,0,300,10,0
0.000162,0,0,55,202,45,79,5.5,0,304,10,0
0.000345,1,2,167,453,53,111,6.2,1,305,10,0
0.000351,1,2,165,452,52,105,6,1,306,10,0
0.000284,1,2,107,339,54,108,6.2,1,310,10,0
0.000266,1,2,82,313,56,106,6.6,1,315,10,0
0.000177,0,0,64,248,54,100,6.4,0,316,10,0
0.000164,0,0,69,269,59,94,6.9,0,320,10,0
0.000177,0,0,65,253,55,70,6.5,0,324,10,0
0.00018,0,0,73,296,63,93,7.3,0,325,10,0
0.00016,0,0,61,246,51,74,6.1,0,330,10,0
0.000148,0,0,52,204,42,56,5.2,0,333,10,0
0.000158,0,0,55,212,45,68,5.5,0,335,10,0
0.000147,0,0,53,202,43,63,5.3,0,336,10,0
0.00015,0,0,54,201,44,59,5.4,0,340,10,0
0.000142,0,0,50,177,40,49,5,0,342,10,0
0.000127,0,0,53,191,43,55,5.3,0,345,10,0
0.000334,1,2,163,396,44,52,5.2,1,350,10,0
0.000317,1,2,156,358,39,42,4.9,1,352,10,0
0.00013,0,0,42,148,32,38,4.2,0,353,10,0
0.000427,1,2,188,411,40,57,5,1,355,10,0
0.000143,0,0,44,165,34,49,4.4,0,357,10,0
0.00016,0,0,49,189,39,63,4.9,0,360,10,0
0.000136,0,0,43,161,33,51,4.3,0,363,10,0
0.00014,0,0,49,186,39,69,4.9,0,365,10,0
0.000354,1,2,182,395,38,61,4.7,1,367,10,0
0.000149,0,0,50,188,40,55,5,0,370,10,0
0.000195,1,2,55,196,37,43,4.7,1,373,10,0
0.00015,0,0,48,175,35,59,4.5,0,375,10,0
0.000149,0,0,49,186,39,67,4.9,0,380,10,0
0.000157,0,0,46,174,36,59,4.6,0,382,10,0
0.000157,0,0,52,199,42,80,5.2,0,385,10,0
0.000173,0,0,56,216,46,82,5.6,0,390,10,0
0.000316,2,3,110,389,52,81,6.2,2,395,10,0
0.000295,2,3,96,362,51,81,6.1,2,400,10,0
0.000244,1,2,79,306,47,69,5.7,1,402,10,0
0.00023,1,2,78,299,46,64,5.6,1,403,10,0
