0.000114,0,0,30,110,20,44,3,0,0,10,0
0.000185,1,2,48,181,32,56,4.2,1,5,10,0
0.000249,2,4,63,237,41,72,5.1,2,10,10,0
0.000182,1,2,61,243,45,81,5.5,1,15,10,0
0.000139,1,2,65,261,49,84,5.9,1,20,10,0
0.000108,0,0,56,232,46,79,5.6,0,21,10,0
0.000139,1,2,69,275,53,96,6.3,1,25,10,0
0.000146,1,2,65,254,49,102,5.9,1,30,10,0
0.000129,0,0,56,225,46,97,5.6,0,31,10,0
0.000145,1,2,72,290,56,109,6.6,1,35,10,0
0.000159,1,2,73,292,57,134,6.7,1,40,10,0
0.000142,1,2,67,259,51,116,6.1,1,43,10,0
0.000237,1,2,107,377,58,136,6.6,1,45,10,0
0.000264,2,4,103,365,59,129,6.7,2,50,10,0
0.000206,1,1,84,320,63,141,7.3,1,55,10,0
0.000133,1,1,79,297,58,143,6.8,1,60,10,0
0.000107,0,0,65,244,55,125,6.5,0,63,10,0
0.000113,0,0,74,288,64,140,7.4,0,65,10,0
0.000144,1,1,91,363,69,131,7.9,1,70,10,0
0.000143,1,1,90,352,68,117,7.8,1,75,10,0
0.000112,0,0,74,290,64,101,7.4,0,77,10,0
0.000209,1,2,161,487,72,93,8,1,80,10,0
0.000175,1,2,94,350,61,114,7.1,1,85,10,0
0.000184,1,2,82,314,56,106,6.6,1,86,10,0
0.000196,1,2,123,371,47,97,5.6,1,90,10,0
0.000174,1,2,87,290,39,82,4.8,1,93,10,0
9.6e-05,0,0,53,204,43,98,5.3,0,95,10,0
9.9e-05,0,0,52,199,42,94,5.2,0,96,10,0
0.000101,0,0,55,211,45,117,5.5,0,100,10,0
0.0001,0,0,59,225,49,128,5.9,0,105,10,0
0.0001,0,0,56,214,46,113,5.6,0,108,10,0
0.000132,1,1,67,254,46,138,5.6,2,110,10,0
0.000136,1,1,76,287,55,145,6.5,2,115,10,0
0.000113,0,0,74,279,64,155,7.4,0,120,10,0
0.000275,1,2,151,444,75,154,8.3,1,125,10,0
0.000376,4,8,218,690,79,152,8.5,3,130,10,0
