0.000199,0,0,54,222,44,44,5.4,0,0,10,42
0.000188,0,0,69,298,59,59,6.9,0,5,10,42
0.000211,0,0,84,353,74,74,8.4,0,10,10,42
0.000252,0,0,91,398,81,81,9.1,0,15,10,42
0.00038,0,0,92,391,82,82,9.2,0,20,10,42
0.000272,0,0,86,362,76,76,8.6,0,21,10,42
0.000414,0,0,102,435,92,92,10.2,0,25,10,42
0.000406,0,0,78,321,68,68,7.8,0,30,10,42
0.00025,0,0,72,293,62,62,7.2,0,31,10,42
0.00036,0,0,67,269,57,57,6.7,0,32,10,42
0.000353,0,0,94,395,84,84,9.4,0,33,10,42
0.000434,0,0,134,538,106,106,11.6,0,35,10,42
0.00054,0,0,153,615,127,127,13.7,0,40,10,42
0.001432,1,2,1040,1804,121,121,13.1,1,41,10,42
0.000739,0,0,536,1049,122,104,13.2,0,44,10,42
0.000446,0,0,157,622,132,132,14.2,0,45,10,42
0.000401,0,0,118,472,106,106,11.6,0,50,10,42
0.000498,0,0,123,498,113,113,12.3,0,55,10,42
0.000573,0,0,135,528,120,119,13,0,57,10,42
0.000914,1,2,267,736,103,102,11.3,1,60,10,42
0.000454,0,0,94,373,83,83,9.3,0,63,10,42
0.000491,0,0,124,496,111,111,12.1,0,64,10,42
0.000694,0,0,228,743,134,132,14.4,0,65,10,42
0.000496,1,2,223,817,124,122,13.4,1,70,10,42
0.000824,1,2,449,999,95,93,10.5,1,74,10,42
0.000696,1,2,165,634,110,108,12,1,75,10,42
0.000558,0,0,104,418,93,93,10.3,0,77,10,42
0.000308,0,0,96,393,86,86,9.6,0,80,10,42
0.000235,0,0,60,234,50,50,6,0,85,10,42
0.000256,0,0,106,449,96,96,10.6,0,86,10,42
0.00051,0,0,99,416,89,89,9.9,0,87,10,42
0.000438,0,0,87,360,77,77,8.7,0,89,10,42
0.000315,0,0,114,472,104,104,11.4,0,90,10,42
0.000429,0,0,118,494,108,108,11.8,0,95,10,42
0.000553,0,0,109,452,99,99,10.9,0,97,10,42
0.000558,0,0,151,623,123,123,13.3,0,100,10,42
0.000584,1,2,236,940,139,139,14.9,1,105,10,42
0.005011,2,4,4920,6610,155,153,16.5,2,110,10,42
0.003532,2,4,2461,3637,126,124,13.6,2,115,10,42
0.003372,3,6,3402,4965,140,136,15,3,117,10,42
0.002239,2,4,1947,3145,149,145,15.9,2,120,10,42
0.001599,2,4,1492,2548,148,144,15.8,2,125,10,42
0.001232,2,4,580,1326,151,147,16.1,2,130,10,42
0.018974,1,2,15918,18182,167,163,17.7,1,135,10,42
0.015472,1,2,15016,17045,134,132,14.4,1,138,10,42
0.00052,0,0,186,589,127,125,13.7,0,139,10,42
0.000623,0,0,125,473,112,111,12.2,0,140,10,42
0.000482,0,0,100,388,90,90,10,0,144,10,42
0.000335,0,0,93,356,83,83,9.3,0,145,10,42
0.000419,0,0,138,520,116,114,12.6,0,147,10,42
0.000401,0,0,118,445,104,102,11.4,0,149,10,42
0.000422,0,0,139,542,127,125,13.7,0,150,10,42
0.001289,1,2,938,1967,155,155,16.5,1,153,10,42
0.000543,0,0,183,739,166,166,17.6,0,155,10,42
0.001139,1,2,734,1696,175,175,18.5,1,160,10,42
0.000801,0,0,156,614,139,139,14.9,0,165,10,42
0.001141,1,2,498,1275,155,155,16.5,1,168,10,42
0.000722,0,0,226,871,182,180,19.2,0,170,10,42
0.000677,0,0,207,800,169,167,17.9,0,175,10,42
0.000703,0,0,195,755,162,160,17.2,0,176,10,42
0.000646,0,0,200,770,164,162,17.4,0,180,10,42
0.000711,0,0,171,684,151,149,16.1,0,185,10,42
0.0006,0,0,129,516,117,115,12.7,0,189,10,42
0.000503,0,0,155,633,145,145,15.5,0,190,10,42
0.000456,0,0,113,455,103,103,11.3,0,195,10,42
0.000387,0,0,108,433,98,98,10.8,0,196,10,42
0.000383,0,0,96,382,86,86,9.6,0,197,10,42
0.015086,1,2,12754,15663,127,123,13.7,1,198,10,42
0.014797,1,2,10420,13199,142,136,15.2,1,200,10,42
0.01668,2,4,11979,15094,116,112,12.6,2,203,10,42
0.005096,1,2,4536,6159,111,105,12.1,1,204,10,42
0.0074,2,4,6746,9164,165,127,17.5,2,205,10,42
0.000656,0,0,283,850,117,111,12.7,0,210,10,42
0.001789,2,4,1257,2217,106,103,11.6,2,211,10,42
0.000555,0,0,173,544,95,91,10.5,0,213,10,42
0.000867,1,2,356,886,91,90,10.1,1,215,10,42
0.000301,0,0,70,265,60,60,7,0,220,10,42
0.000363,0,0,70,271,60,60,7,0,223,10,42
0.000287,0,0,79,307,69,69,7.9,0,225,10,42
0.000311,0,0,62,230,52,52,6.2,0,228,10,42
0.00034,0,0,55,201,45,45,5.5,0,230,10,42
0.000302,0,0,50,180,40,40,5,0,231,10,42
0.00023,0,0,51,189,41,41,5.1,0,235,10,42
0.000258,0,0,37,127,27,27,3.7,0,238,10,42
0.000264,0,0,59,226,49,49,5.9,0,240,10,42
0.000352,0,0,59,226,49,49,5.9,0,245,10,42
0.000313,0,0,63,249,53,53,6.3,0,247,10,42
0.000331,0,0,92,379,82,82,9.2,0,250,10,42
0.000441,0,0,71,277,61,61,7.1,0,255,10,42
0.000339,0,0,87,343,77,77,8.7,0,257,10,42
0.000545,0,0,118,480,108,108,11.8,0,260,10,42
0.000448,0,0,98,393,88,88,9.8,0,265,10,42
0.000454,0,0,136,543,116,116,12.6,0,267,10,42
0.003064,1,2,2146,3114,135,135,14.5,1,270,10,42
0.000555,0,0,163,651,142,142,15.2,0,275,10,42
0.001259,1,2,730,1355,95,95,10.5,1,280,10,42
0.00048,0,0,108,430,88,88,9.8,0,281,10,42
0.000754,1,2,368,902,95,95,10.5,1,285,10,42
0.000602,0,0,118,477,99,99,10.9,0,287,10,42
0.000789,1,2,203,694,111,111,12.1,1,290,10,42
0.004518,1,2,2853,4270,129,129,13.9,1,295,10,42
0.000522,0,0,117,462,94,94,10.4,0,300,10,42
0.002257,1,2,1553,2403,79,79,8.9,1,302,10,42
0.000428,0,0,115,449,92,92,10.2,0,303,10,42
0.00189,1,2,1395,2350,121,121,13.1,1,305,10,42
0.000667,0,0,136,564,113,113,12.3,0,306,10,42
0.000972,1,2,522,1194,117,117,12.7,1,310,10,42
0.000541,0,0,134,555,114,114,12.4,0,315,10,42
0.000614,0,0,124,511,106,106,11.6,0,316,10,42
0.000453,0,0,116,476,103,103,11.3,0,320,10,42
0.000532,0,0,99,405,89,89,9.9,0,322,10,42
0.000416,0,0,113,477,103,103,11.3,0,325,10,42
0.000429,0,0,83,341,73,73,8.3,0,330,10,42
0.000318,0,0,63,249,53,53,6.3,0,333,10,42
0.000281,0,0,87,346,77,77,8.7,0,335,10,42
0.000388,0,0,80,314,70,70,8,0,336,10,42
0.00031,0,0,62,234,52,52,6.2,0,340,10,42
0.000408,0,0,57,210,47,47,5.7,0,341,10,42
0.000636,1,2,190,549,52,49,6.2,1,343,10,42
0.000421,0,0,70,267,60,60,7,0,345,10,42
0.00038,0,0,65,243,55,54,6.5,0,346,10,42
0.000324,0,0,64,236,54,54,6.4,0,350,10,42
0.00034,0,0,55,202,45,44,5.5,0,352,10,42
0.000399,0,0,69,267,57,55,6.7,0,355,10,42
0.000418,0,0,62,247,52,52,6.2,0,356,10,42
0.000394,0,0,72,286,62,62,7.2,0,360,10,42
0.000389,0,0,61,237,51,51,6.1,0,363,10,42
0.000304,0,0,75,308,65,65,7.5,0,365,10,42
0.000305,0,0,71,291,61,61,7.1,0,366,10,42
0.000264,0,0,74,290,59,59,6.9,0,370,10,42
0.00031,0,0,51,188,40,40,5,0,375,10,42
0.000351,0,0,76,307,66,66,7.6,0,380,10,42
0.0003,0,0,68,268,58,58,6.8,0,382,10,42
0.000389,0,0,87,347,77,77,8.7,0,385,10,42
0.000481,0,0,84,330,74,74,8.4,0,386,10,42
0.000438,0,0,92,364,82,82,9.2,0,390,10,42
0.000467,0,0,179,497,89,84,9.9,0,395,10,42
0.000402,0,0,113,411,87,82,9.7,0,400,10,42
